720, C1, 0.6538, 0.3776, 0.0780, 0.0311, 0.0050, 0.0058, 0.0025, 0.0026, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
740, C1, 0.5385, 0.2755, 0.1147, 0.0337, 0.0083, 0.0023, 0.0025, 0.0046, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
760, C1, 0.9615, 0.2551, 0.0688, 0.0285, 0.0150, 0.0058, 0.0008, 0.0007, 0.0021, 0.0008, 0.0003, 0.0000, 0.0000, 0.0000, 
780, C1, 0.6154, 0.3367, 0.1193, 0.0181, 0.0100, 0.0058, 0.0042, 0.0007, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
800, C1, 0.6923, 0.2959, 0.0688, 0.0155, 0.0150, 0.0046, 0.0034, 0.0013, 0.0010, 0.0021, 0.0014, 0.0003, 0.0000, 0.0000, 
820, C1, 0.8077, 0.3061, 0.1009, 0.0415, 0.0133, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
840, C1, 0.5000, 0.2245, 0.1284, 0.0337, 0.0150, 0.0104, 0.0051, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
860, C1, 0.8077, 0.3469, 0.1009, 0.0311, 0.0116, 0.0035, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
900, C1, 0.8462, 0.3265, 0.0963, 0.0207, 0.0066, 0.0081, 0.0042, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
920, C1, 0.5385, 0.2857, 0.1009, 0.0181, 0.0050, 0.0046, 0.0042, 0.0046, 0.0031, 0.0008, 0.0003, 0.0000, 0.0000, 0.0000, 
940, C1, 0.7692, 0.3571, 0.0826, 0.0311, 0.0116, 0.0046, 0.0008, 0.0007, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
960, C1, 0.1538, 0.1327, 0.1009, 0.0518, 0.0233, 0.0046, 0.0042, 0.0020, 0.0021, 0.0017, 0.0021, 0.0003, 0.0000, 0.0000, 
1040, C1, 0.9231, 0.2857, 0.0550, 0.0078, 0.0050, 0.0046, 0.0025, 0.0026, 0.0015, 0.0008, 0.0007, 0.0012, 0.0015, 0.0002, 
1060, C1, 0.7692, 0.3776, 0.1009, 0.0155, 0.0050, 0.0069, 0.0042, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1160, C1, 0.7308, 0.3061, 0.1055, 0.0233, 0.0216, 0.0058, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1180, C1, 0.7692, 0.2959, 0.0688, 0.0440, 0.0183, 0.0035, 0.0008, 0.0007, 0.0005, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
1200, C1, 0.9231, 0.3469, 0.0872, 0.0233, 0.0066, 0.0012, 0.0008, 0.0033, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1220, C1, 0.6923, 0.3571, 0.1055, 0.0285, 0.0066, 0.0012, 0.0008, 0.0013, 0.0010, 0.0004, 0.0003, 0.0000, 0.0000, 0.0000, 
1240, C1, 0.3077, 0.2449, 0.1330, 0.0492, 0.0199, 0.0058, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1260, C1, 0.3846, 0.2347, 0.1330, 0.0570, 0.0133, 0.0058, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1280, C1, 0.3846, 0.3061, 0.1239, 0.0233, 0.0066, 0.0127, 0.0068, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1300, C1, 0.5000, 0.2857, 0.1009, 0.0337, 0.0116, 0.0046, 0.0017, 0.0007, 0.0005, 0.0017, 0.0010, 0.0003, 0.0000, 0.0000, 
1400, C1, 0.6923, 0.3061, 0.0780, 0.0181, 0.0150, 0.0046, 0.0017, 0.0013, 0.0005, 0.0021, 0.0014, 0.0000, 0.0000, 0.0000, 
1420, C1, 0.8462, 0.2959, 0.0688, 0.0181, 0.0183, 0.0046, 0.0042, 0.0013, 0.0010, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 
1460, C1, 0.4615, 0.4388, 0.1376, 0.0207, 0.0050, 0.0023, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1480, C1, 0.7692, 0.3571, 0.0963, 0.0181, 0.0050, 0.0058, 0.0059, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1500, C1, 0.5385, 0.3980, 0.1193, 0.0363, 0.0100, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1520, C1, 0.6923, 0.3061, 0.1330, 0.0233, 0.0166, 0.0035, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1540, C1, 0.4615, 0.3980, 0.1009, 0.0130, 0.0116, 0.0092, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1560, C1, 0.9615, 0.4082, 0.0917, 0.0259, 0.0033, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1580, C1, 0.6154, 0.3265, 0.0963, 0.0259, 0.0100, 0.0139, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1740, C1, 0.8462, 0.3776, 0.1055, 0.0233, 0.0083, 0.0023, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1760, C1, 0.4615, 0.2245, 0.1101, 0.0415, 0.0299, 0.0092, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1780, C1, 0.6154, 0.2755, 0.0872, 0.0130, 0.0116, 0.0162, 0.0068, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
1900, C1, 0.0769, 0.1531, 0.0917, 0.0440, 0.0216, 0.0069, 0.0042, 0.0039, 0.0010, 0.0004, 0.0010, 0.0006, 0.0002, 0.0004, 0.0006, 
1980, C1, 0.7692, 0.2755, 0.0826, 0.0337, 0.0083, 0.0069, 0.0042, 0.0007, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2000, C1, 0.6538, 0.3367, 0.1055, 0.0415, 0.0083, 0.0035, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2020, C1, 0.6154, 0.2857, 0.0872, 0.0440, 0.0133, 0.0092, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2040, C1, 0.8077, 0.2653, 0.0917, 0.0389, 0.0233, 0.0023, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2060, C1, 0.1923, 0.2347, 0.1101, 0.0466, 0.0133, 0.0081, 0.0085, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2080, C1, 0.5769, 0.2959, 0.0963, 0.0415, 0.0133, 0.0046, 0.0017, 0.0013, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2100, C1, 0.6154, 0.3061, 0.0917, 0.0233, 0.0050, 0.0046, 0.0034, 0.0026, 0.0015, 0.0012, 0.0010, 0.0000, 0.0000, 0.0000, 
2120, C1, 0.5385, 0.3367, 0.1101, 0.0311, 0.0116, 0.0023, 0.0017, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2140, C1, 0.4615, 0.3571, 0.1376, 0.0415, 0.0116, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2160, C1, 0.5385, 0.2245, 0.0780, 0.0363, 0.0133, 0.0092, 0.0085, 0.0046, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2180, C1, 0.7308, 0.3163, 0.1193, 0.0233, 0.0116, 0.0081, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2200, C1, 0.7308, 0.3980, 0.0826, 0.0181, 0.0116, 0.0069, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2220, C1, 0.8077, 0.2857, 0.0688, 0.0181, 0.0183, 0.0150, 0.0034, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2240, C1, 0.3846, 0.2041, 0.1009, 0.0415, 0.0249, 0.0115, 0.0034, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2260, C1, 0.4231, 0.2245, 0.0963, 0.0363, 0.0083, 0.0081, 0.0051, 0.0020, 0.0026, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 
2280, C1, 0.3846, 0.2959, 0.1284, 0.0440, 0.0183, 0.0035, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2300, C1, 0.8077, 0.2755, 0.0642, 0.0492, 0.0133, 0.0081, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2480, C1, 0.6538, 0.3265, 0.0963, 0.0233, 0.0066, 0.0035, 0.0025, 0.0013, 0.0021, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 
2500, C1, 0.6538, 0.3163, 0.0459, 0.0104, 0.0150, 0.0173, 0.0076, 0.0020, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2520, C1, 0.8846, 0.2551, 0.0734, 0.0207, 0.0100, 0.0058, 0.0042, 0.0052, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2540, C1, 0.4231, 0.3469, 0.1009, 0.0389, 0.0066, 0.0081, 0.0008, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2560, C1, 0.8846, 0.3469, 0.0780, 0.0389, 0.0150, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2580, C1, 0.6154, 0.3367, 0.1284, 0.0181, 0.0083, 0.0069, 0.0025, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2600, C1, 0.4615, 0.2449, 0.1239, 0.0311, 0.0133, 0.0104, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2680, C1, 0.7692, 0.3061, 0.1055, 0.0155, 0.0033, 0.0035, 0.0042, 0.0052, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2700, C1, 0.8846, 0.3980, 0.0963, 0.0363, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2720, C1, 0.8077, 0.2551, 0.0780, 0.0155, 0.0133, 0.0104, 0.0059, 0.0026, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
2860, C1, 0.1154, 0.2143, 0.1422, 0.0389, 0.0050, 0.0012, 0.0025, 0.0013, 0.0010, 0.0029, 0.0014, 0.0009, 0.0012, 0.0000, 
2980, C1, 0.4231, 0.3163, 0.1560, 0.0440, 0.0100, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3000, C1, 1.0000, 0.3367, 0.0872, 0.0259, 0.0083, 0.0035, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3020, C1, 0.6538, 0.3367, 0.0917, 0.0207, 0.0100, 0.0104, 0.0034, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3040, C1, 0.5769, 0.3061, 0.1101, 0.0363, 0.0066, 0.0023, 0.0034, 0.0033, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3060, C1, 0.3846, 0.2347, 0.0963, 0.0518, 0.0183, 0.0081, 0.0059, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3080, C1, 0.9231, 0.4184, 0.1009, 0.0233, 0.0017, 0.0012, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3680, C1, 0.6538, 0.2857, 0.1009, 0.0311, 0.0100, 0.0012, 0.0025, 0.0052, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3700, C1, 0.5000, 0.2653, 0.1468, 0.0415, 0.0100, 0.0035, 0.0034, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3720, C1, 0.6923, 0.3980, 0.1239, 0.0337, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3740, C1, 0.6538, 0.2755, 0.0963, 0.0130, 0.0116, 0.0092, 0.0017, 0.0026, 0.0010, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 
3760, C1, 0.8462, 0.3571, 0.0780, 0.0259, 0.0017, 0.0058, 0.0034, 0.0020, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3780, C1, 0.6538, 0.2245, 0.1284, 0.0389, 0.0100, 0.0058, 0.0034, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3800, C1, 0.9231, 0.3265, 0.0413, 0.0155, 0.0166, 0.0069, 0.0008, 0.0020, 0.0015, 0.0004, 0.0014, 0.0000, 0.0000, 0.0000, 
3820, C1, 0.8846, 0.3163, 0.0826, 0.0155, 0.0183, 0.0069, 0.0017, 0.0007, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3840, C1, 0.7692, 0.3776, 0.1009, 0.0155, 0.0033, 0.0046, 0.0042, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3860, C1, 0.6154, 0.2347, 0.1009, 0.0363, 0.0266, 0.0046, 0.0025, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3880, C1, 0.5385, 0.2959, 0.0780, 0.0233, 0.0199, 0.0092, 0.0017, 0.0007, 0.0005, 0.0004, 0.0003, 0.0003, 0.0007, 0.0000, 
3900, C1, 0.4231, 0.3469, 0.1422, 0.0311, 0.0100, 0.0023, 0.0017, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3920, C1, 0.3846, 0.3469, 0.1284, 0.0052, 0.0100, 0.0104, 0.0059, 0.0013, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3940, C1, 0.7308, 0.3776, 0.0963, 0.0233, 0.0033, 0.0046, 0.0042, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3960, C1, 0.7308, 0.3265, 0.0963, 0.0389, 0.0150, 0.0035, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
3980, C1, 0.5769, 0.3469, 0.1422, 0.0415, 0.0050, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4000, C1, 0.7692, 0.3776, 0.0963, 0.0285, 0.0100, 0.0023, 0.0008, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4020, C1, 0.5385, 0.3367, 0.1330, 0.0259, 0.0183, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4240, C1, 0.6154, 0.3980, 0.0963, 0.0337, 0.0066, 0.0012, 0.0008, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4260, C1, 0.7692, 0.3061, 0.1009, 0.0181, 0.0066, 0.0058, 0.0034, 0.0013, 0.0015, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 
4280, C1, 0.5769, 0.4490, 0.1468, 0.0181, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4300, C1, 0.7692, 0.3265, 0.0963, 0.0233, 0.0133, 0.0046, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4320, C1, 0.5000, 0.2755, 0.0963, 0.0259, 0.0050, 0.0081, 0.0025, 0.0007, 0.0005, 0.0008, 0.0003, 0.0003, 0.0010, 0.0011, 0.0000, 
4340, C1, 0.7692, 0.3163, 0.1009, 0.0130, 0.0100, 0.0046, 0.0051, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4360, C1, 0.6538, 0.3367, 0.0917, 0.0389, 0.0199, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4440, C1, 0.9615, 0.3571, 0.0321, 0.0233, 0.0133, 0.0069, 0.0025, 0.0013, 0.0015, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
4460, C1, 0.3846, 0.1837, 0.0917, 0.0492, 0.0249, 0.0104, 0.0008, 0.0020, 0.0010, 0.0004, 0.0003, 0.0000, 0.0000, 0.0000, 
4480, C1, 0.8077, 0.3367, 0.0505, 0.0259, 0.0166, 0.0035, 0.0034, 0.0046, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4500, C1, 0.6154, 0.3061, 0.0917, 0.0207, 0.0066, 0.0104, 0.0059, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4520, C1, 0.2308, 0.2857, 0.1284, 0.0415, 0.0066, 0.0092, 0.0051, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4540, C1, 0.6923, 0.3163, 0.0917, 0.0311, 0.0100, 0.0092, 0.0034, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4560, C1, 0.6538, 0.3776, 0.1514, 0.0285, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4580, C1, 0.2692, 0.2449, 0.1422, 0.0466, 0.0183, 0.0081, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4620, C1, 0.6154, 0.3571, 0.0872, 0.0363, 0.0199, 0.0035, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4640, C1, 0.6154, 0.3367, 0.1284, 0.0207, 0.0083, 0.0058, 0.0025, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4660, C1, 0.6538, 0.3571, 0.1376, 0.0130, 0.0017, 0.0035, 0.0042, 0.0013, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4680, C1, 0.4231, 0.2653, 0.0872, 0.0363, 0.0216, 0.0069, 0.0008, 0.0020, 0.0021, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 
4700, C1, 0.7692, 0.3265, 0.0642, 0.0285, 0.0150, 0.0046, 0.0008, 0.0013, 0.0005, 0.0017, 0.0003, 0.0000, 0.0000, 0.0000, 
4720, C1, 0.7308, 0.3163, 0.1239, 0.0233, 0.0133, 0.0046, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4780, C1, 0.6154, 0.3571, 0.1101, 0.0207, 0.0050, 0.0035, 0.0059, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4800, C1, 0.3846, 0.2449, 0.1284, 0.0389, 0.0150, 0.0046, 0.0042, 0.0026, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4820, C1, 0.1923, 0.2347, 0.1789, 0.0570, 0.0066, 0.0046, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
4980, C1, 0.3846, 0.2653, 0.1147, 0.0466, 0.0233, 0.0069, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5000, C1, 0.2692, 0.1939, 0.0872, 0.0466, 0.0183, 0.0081, 0.0042, 0.0026, 0.0036, 0.0012, 0.0000, 0.0000, 0.0000, 0.0000, 
5020, C1, 0.6154, 0.4082, 0.0963, 0.0259, 0.0100, 0.0023, 0.0025, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5040, C1, 0.8462, 0.3776, 0.0734, 0.0311, 0.0066, 0.0069, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5060, C1, 0.8462, 0.3367, 0.0917, 0.0337, 0.0150, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5080, C1, 0.4231, 0.3367, 0.1193, 0.0259, 0.0066, 0.0058, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5100, C1, 0.7692, 0.3571, 0.0596, 0.0130, 0.0100, 0.0104, 0.0034, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5120, C1, 0.5000, 0.3061, 0.0780, 0.0466, 0.0199, 0.0023, 0.0008, 0.0007, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5140, C1, 0.4615, 0.3061, 0.1422, 0.0363, 0.0133, 0.0035, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5360, C1, 0.8462, 0.3367, 0.0734, 0.0181, 0.0116, 0.0104, 0.0034, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5520, C1, 0.0769, 0.1122, 0.0963, 0.0751, 0.0266, 0.0115, 0.0042, 0.0013, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5540, C1, 0.5769, 0.2755, 0.1147, 0.0311, 0.0083, 0.0035, 0.0051, 0.0033, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5560, C1, 0.4615, 0.3061, 0.1284, 0.0285, 0.0150, 0.0046, 0.0017, 0.0020, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5580, C1, 0.2308, 0.2551, 0.1514, 0.0492, 0.0100, 0.0058, 0.0042, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5600, C1, 0.6923, 0.3469, 0.1009, 0.0363, 0.0150, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5620, C1, 0.6538, 0.4184, 0.0688, 0.0104, 0.0083, 0.0046, 0.0025, 0.0013, 0.0005, 0.0004, 0.0003, 0.0006, 0.0000, 0.0000, 0.0000, 
5640, C1, 0.5385, 0.3980, 0.1055, 0.0311, 0.0083, 0.0069, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5660, C1, 0.8077, 0.3163, 0.0688, 0.0207, 0.0050, 0.0081, 0.0076, 0.0020, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5680, C1, 0.6538, 0.2959, 0.1193, 0.0207, 0.0033, 0.0023, 0.0008, 0.0039, 0.0036, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
5700, C1, 0.5000, 0.3163, 0.1468, 0.0389, 0.0066, 0.0012, 0.0008, 0.0007, 0.0005, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 
5720, C1, 0.8846, 0.3163, 0.0688, 0.0363, 0.0116, 0.0035, 0.0034, 0.0007, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5740, C1, 0.8077, 0.3673, 0.1009, 0.0207, 0.0017, 0.0012, 0.0017, 0.0007, 0.0005, 0.0004, 0.0014, 0.0003, 0.0000, 0.0000, 
5860, C1, 0.1923, 0.1939, 0.0963, 0.0389, 0.0100, 0.0046, 0.0042, 0.0052, 0.0046, 0.0029, 0.0003, 0.0000, 0.0000, 0.0000, 
5880, C1, 0.3462, 0.2245, 0.1009, 0.0466, 0.0183, 0.0127, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5900, C1, 0.5769, 0.2857, 0.0963, 0.0415, 0.0116, 0.0069, 0.0034, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5920, C1, 0.7308, 0.3469, 0.0734, 0.0337, 0.0150, 0.0092, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5940, C1, 0.3462, 0.3469, 0.1055, 0.0363, 0.0133, 0.0035, 0.0034, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5960, C1, 0.7308, 0.3571, 0.0872, 0.0259, 0.0133, 0.0035, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
5980, C1, 0.3846, 0.2755, 0.1422, 0.0544, 0.0100, 0.0035, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
