P60368	4	102	QSGNTP_LCD	fraction_aromatic:0.010101010101010102	FCR:0.050505050505050504	fraction_aliphatic:0.18181818181818182	fraction_polar:0.3838383838383838	fraction_proline:0.12121212121212122	IDR_overlap:True	q:True
P60368	153	254	QSGNTP_LCD	fraction_aromatic:0.00980392156862745	FCR:0.06862745098039216	fraction_aliphatic:0.13725490196078433	fraction_polar:0.43137254901960786	fraction_proline:0.09803921568627451	IDR_overlap:True	q:True	charged_polar_lcds:True
A0A075B6I0	14	110	QSGNTP_LCD	fraction_aromatic:0.08247422680412371	FCR:0.10309278350515463	fraction_aliphatic:0.23711340206185566	fraction_polar:0.5051546391752577	fraction_proline:0.061855670103092786	IDR_overlap:True
Q5TCX8	762	928	QSGNTP_LCD	fraction_aromatic:0.029940119760479042	FCR:0.1437125748502994	fraction_aliphatic:0.24550898203592814	fraction_polar:0.3592814371257485	fraction_proline:0.1437125748502994	IDR_overlap:True
Q8NFP4	203	317	QSGNTP_LCD	fraction_aromatic:0.05217391304347826	FCR:0.10434782608695652	fraction_aliphatic:0.2956521739130435	fraction_polar:0.4	fraction_proline:0.10434782608695652
Q7KZI7	315	633	QSGNTP_LCD	fraction_aromatic:0.034482758620689655	FCR:0.21003134796238246	fraction_aliphatic:0.23197492163009403	fraction_polar:0.3981191222570533	fraction_proline:0.10344827586206896	IDR_overlap:True
Q96PC5	1110	1209	QSGNTP_LCD	fraction_aromatic:0.06	FCR:0.19	fraction_aliphatic:0.18	fraction_polar:0.36	fraction_proline:0.17	IDR_overlap:True
Q96PC5	1216	1412	QSGNTP_LCD	fraction_aromatic:0.09137055837563451	FCR:0.19289340101522842	fraction_aliphatic:0.17766497461928935	fraction_polar:0.26903553299492383	fraction_proline:0.25380710659898476	IDR_overlap:True
P49006	93	194	QSGNTP_LCD	fraction_aromatic:0.029411764705882353	FCR:0.27450980392156865	fraction_aliphatic:0.17647058823529413	fraction_polar:0.4117647058823529	fraction_proline:0.09803921568627451	IDR_overlap:True
B1AL46	52	246	QSGNTP_LCD	fraction_aromatic:0.06153846153846154	FCR:0.05641025641025641	fraction_aliphatic:0.3128205128205128	fraction_polar:0.37948717948717947	fraction_proline:0.13846153846153847	IDR_overlap:True
B1AL46	737	868	QSGNTP_LCD	fraction_aromatic:0.045454545454545456	FCR:0.18181818181818182	fraction_aliphatic:0.22727272727272727	fraction_polar:0.3787878787878788	fraction_proline:0.13636363636363635	IDR_overlap:True
A6NHN0	68	359	QSGNTP_LCD	fraction_aromatic:0.03424657534246575	FCR:0.2534246575342466	fraction_aliphatic:0.1506849315068493	fraction_polar:0.4143835616438356	fraction_proline:0.11643835616438356	IDR_overlap:True
Q96SU4	192	291	QSGNTP_LCD	fraction_aromatic:0.03	FCR:0.07	fraction_aliphatic:0.24	fraction_polar:0.43	fraction_proline:0.18	IDR_overlap:True
Q969G2	220	380	QSGNTP_LCD	fraction_aromatic:0.06832298136645963	FCR:0.18012422360248448	fraction_aliphatic:0.2111801242236025	fraction_polar:0.453416149068323	fraction_proline:0.055900621118012424	IDR_overlap:True
A8MVA2	2	158	QSGNTP_LCD	fraction_aromatic:0.03821656050955414	FCR:0.03184713375796178	fraction_aliphatic:0.07643312101910828	fraction_polar:0.42038216560509556	fraction_proline:0.10191082802547771	IDR_overlap:True	aromatic_polar_lcds:True	q:True
P20264	3	102	QSGNTP_LCD	fraction_aromatic:0.04	FCR:0.05	fraction_aliphatic:0.32	fraction_polar:0.5	fraction_proline:0.05	IDR_overlap:True	q:True
Q9P212	1117	1214	QSGNTP_LCD	fraction_aromatic:0.04081632653061224	FCR:0.15306122448979592	fraction_aliphatic:0.22448979591836735	fraction_polar:0.45918367346938777	fraction_proline:0.10204081632653061	IDR_overlap:True
Q9HBD1	447	707	QSGNTP_LCD	fraction_aromatic:0.07279693486590039	FCR:0.13793103448275862	fraction_aliphatic:0.24904214559386972	fraction_polar:0.3716475095785441	fraction_proline:0.15708812260536398	IDR_overlap:True
Q7Z6E9	286	438	QSGNTP_LCD	fraction_aromatic:0.026143790849673203	FCR:0.16993464052287582	fraction_aliphatic:0.26143790849673204	fraction_polar:0.3333333333333333	fraction_proline:0.16993464052287582	IDR_overlap:True
Q7Z6E9	463	637	QSGNTP_LCD	fraction_aromatic:0.06285714285714286	FCR:0.08571428571428572	fraction_aliphatic:0.21142857142857144	fraction_polar:0.36	fraction_proline:0.24	IDR_overlap:True
Q7Z6E9	676	797	QSGNTP_LCD	fraction_aromatic:0.13114754098360656	FCR:0.3114754098360656	fraction_aliphatic:0.01639344262295082	fraction_polar:0.4344262295081967	fraction_proline:0.07377049180327869	IDR_overlap:True	charged_polar_lcds:True
Q68EM7	506	628	QSGNTP_LCD	fraction_aromatic:0.008130081300813009	FCR:0.11382113821138211	fraction_aliphatic:0.21951219512195122	fraction_polar:0.43089430894308944	fraction_proline:0.18699186991869918	IDR_overlap:True	PLD_overlap:True
Q68EM7	636	866	QSGNTP_LCD	fraction_aromatic:0.008658008658008658	FCR:0.10822510822510822	fraction_aliphatic:0.1645021645021645	fraction_polar:0.3939393939393939	fraction_proline:0.27705627705627706	IDR_overlap:True	PLD_overlap:True
Q9NWB1	2	141	QSGNTP_LCD	fraction_aromatic:0.06428571428571428	FCR:0.17142857142857143	fraction_aliphatic:0.20714285714285716	fraction_polar:0.37857142857142856	fraction_proline:0.1357142857142857	IDR_overlap:True
Q6PCD5	11	132	QSGNTP_LCD	fraction_aromatic:0.00819672131147541	FCR:0.11475409836065574	fraction_aliphatic:0.32786885245901637	fraction_polar:0.39344262295081966	fraction_proline:0.11475409836065574	IDR_overlap:True
Q68DV7	354	546	QSGNTP_LCD	fraction_aromatic:0.05181347150259067	FCR:0.16062176165803108	fraction_aliphatic:0.21243523316062177	fraction_polar:0.36787564766839376	fraction_proline:0.13471502590673576	IDR_overlap:True
Q68DV7	563	705	QSGNTP_LCD	fraction_aromatic:0.04195804195804196	FCR:0.15384615384615385	fraction_aliphatic:0.17482517482517482	fraction_polar:0.34265734265734266	fraction_proline:0.22377622377622378	IDR_overlap:True
P14678	158	240	QSGNTP_LCD	fraction_aromatic:0.012048192771084338	FCR:0.0963855421686747	fraction_aliphatic:0.20481927710843373	fraction_polar:0.27710843373493976	fraction_proline:0.40963855421686746	IDR_overlap:True	PLD_overlap:True
Q6ZVC0	51	214	QSGNTP_LCD	fraction_aromatic:0.012195121951219513	FCR:0.22560975609756098	fraction_aliphatic:0.18902439024390244	fraction_polar:0.3780487804878049	fraction_proline:0.1524390243902439	IDR_overlap:True
Q6ZVC0	267	519	QSGNTP_LCD	fraction_aromatic:0.015810276679841896	FCR:0.15810276679841898	fraction_aliphatic:0.26877470355731226	fraction_polar:0.2766798418972332	fraction_proline:0.22529644268774704	IDR_overlap:True
Q9Y5G2	728	926	QSGNTP_LCD	fraction_aromatic:0.07537688442211055	FCR:0.1457286432160804	fraction_aliphatic:0.24623115577889448	fraction_polar:0.4321608040201005	fraction_proline:0.08040201005025126	IDR_overlap:True
Q9NPG4	807	909	QSGNTP_LCD	fraction_aromatic:0.038834951456310676	FCR:0.1941747572815534	fraction_aliphatic:0.23300970873786409	fraction_polar:0.36893203883495146	fraction_proline:0.13592233009708737	IDR_overlap:True
O15350	382	580	QSGNTP_LCD	fraction_aromatic:0.05025125628140704	FCR:0.10050251256281408	fraction_aliphatic:0.271356783919598	fraction_polar:0.4020100502512563	fraction_proline:0.11055276381909548	IDR_overlap:True
Q9UKK3	1288	1495	QSGNTP_LCD	fraction_aromatic:0.10096153846153846	FCR:0.09615384615384616	fraction_aliphatic:0.22596153846153846	fraction_polar:0.3701923076923077	fraction_proline:0.15865384615384615	IDR_overlap:True
Q9P1A2	286	410	QSGNTP_LCD	fraction_aromatic:0.048	FCR:0.176	fraction_aliphatic:0.216	fraction_polar:0.408	fraction_proline:0.112	IDR_overlap:True
P40967	257	463	QSGNTP_LCD	fraction_aromatic:0.024154589371980676	FCR:0.12560386473429952	fraction_aliphatic:0.30917874396135264	fraction_polar:0.41545893719806765	fraction_proline:0.1111111111111111	IDR_overlap:True
P27918	106	298	QSGNTP_LCD	fraction_aromatic:0.06217616580310881	FCR:0.15025906735751296	fraction_aliphatic:0.13989637305699482	fraction_polar:0.35751295336787564	fraction_proline:0.14507772020725387	IDR_overlap:True
Q8N8Z3	28	205	QSGNTP_LCD	fraction_aromatic:0.056179775280898875	FCR:0.10674157303370786	fraction_aliphatic:0.2303370786516854	fraction_polar:0.3595505617977528	fraction_proline:0.16853932584269662	IDR_overlap:True
A8MTL3	137	299	QSGNTP_LCD	fraction_aromatic:0.0736196319018405	FCR:0.147239263803681	fraction_aliphatic:0.1656441717791411	fraction_polar:0.48466257668711654	fraction_proline:0.09815950920245399	IDR_overlap:True
Q7Z6P3	328	478	QSGNTP_LCD	fraction_aromatic:0.059602649006622516	FCR:0.2251655629139073	fraction_aliphatic:0.18543046357615894	fraction_polar:0.32450331125827814	fraction_proline:0.17880794701986755	IDR_overlap:True
Q7Z6P3	498	830	QSGNTP_LCD	fraction_aromatic:0.012012012012012012	FCR:0.2072072072072072	fraction_aliphatic:0.21921921921921922	fraction_polar:0.3663663663663664	fraction_proline:0.17417417417417416	IDR_overlap:True
O14827	746	856	QSGNTP_LCD	fraction_aromatic:0.0	FCR:0.1891891891891892	fraction_aliphatic:0.25225225225225223	fraction_polar:0.3963963963963964	fraction_proline:0.13513513513513514	IDR_overlap:True
Q9H0H5	185	283	QSGNTP_LCD	fraction_aromatic:0.04040404040404041	FCR:0.21212121212121213	fraction_aliphatic:0.1919191919191919	fraction_polar:0.46464646464646464	fraction_proline:0.09090909090909091	IDR_overlap:True
Q5SV97	81	181	QSGNTP_LCD	fraction_aromatic:0.009900990099009901	FCR:0.1188118811881188	fraction_aliphatic:0.15841584158415842	fraction_polar:0.45544554455445546	fraction_proline:0.2376237623762376	IDR_overlap:True
Q6NUP7	786	873	QSGNTP_LCD	fraction_aromatic:0.03409090909090909	FCR:0.20454545454545456	fraction_aliphatic:0.1590909090909091	fraction_polar:0.5113636363636364	fraction_proline:0.07954545454545454	IDR_overlap:True
Q9H792	614	792	QSGNTP_LCD	fraction_aromatic:0.0446927374301676	FCR:0.2011173184357542	fraction_aliphatic:0.21787709497206703	fraction_polar:0.4301675977653631	fraction_proline:0.07262569832402235	IDR_overlap:True
Q9H792	808	914	QSGNTP_LCD	fraction_aromatic:0.04672897196261682	FCR:0.17757009345794392	fraction_aliphatic:0.14953271028037382	fraction_polar:0.411214953271028	fraction_proline:0.18691588785046728	IDR_overlap:True
Q3B8N5	311	421	QSGNTP_LCD	fraction_aromatic:0.05405405405405406	FCR:0.14414414414414414	fraction_aliphatic:0.2072072072072072	fraction_polar:0.34234234234234234	fraction_proline:0.1891891891891892	IDR_overlap:True
A0A1B0GV85	290	398	QSGNTP_LCD	fraction_aromatic:0.05504587155963303	FCR:0.1559633027522936	fraction_aliphatic:0.2018348623853211	fraction_polar:0.47706422018348627	fraction_proline:0.07339449541284404	IDR_overlap:True
O14559	658	805	QSGNTP_LCD	fraction_aromatic:0.04054054054054054	FCR:0.14864864864864866	fraction_aliphatic:0.23648648648648649	fraction_polar:0.3581081081081081	fraction_proline:0.18243243243243243	IDR_overlap:True
O14559	909	1231	QSGNTP_LCD	fraction_aromatic:0.06811145510835913	FCR:0.1393188854489164	fraction_aliphatic:0.19814241486068113	fraction_polar:0.33436532507739936	fraction_proline:0.2260061919504644	IDR_overlap:True
A6NI28	574	716	QSGNTP_LCD	fraction_aromatic:0.027972027972027972	FCR:0.20279720279720279	fraction_aliphatic:0.16083916083916083	fraction_polar:0.45454545454545453	fraction_proline:0.11888111888111888	IDR_overlap:True
Q96EV2	306	634	QSGNTP_LCD	fraction_aromatic:0.05167173252279635	FCR:0.0729483282674772	fraction_aliphatic:0.17325227963525835	fraction_polar:0.3009118541033435	fraction_proline:0.3404255319148936	IDR_overlap:True	PLD_overlap:True
Q96EV2	643	787	QSGNTP_LCD	fraction_aromatic:0.013793103448275862	FCR:0.2	fraction_aliphatic:0.2413793103448276	fraction_polar:0.3586206896551724	fraction_proline:0.15172413793103448	IDR_overlap:True	PLD_overlap:True
O14924	1217	1331	QSGNTP_LCD	fraction_aromatic:0.043478260869565216	FCR:0.1565217391304348	fraction_aliphatic:0.17391304347826086	fraction_polar:0.45217391304347826	fraction_proline:0.16521739130434782	IDR_overlap:True
Q7L0R7	185	324	QSGNTP_LCD	fraction_aromatic:0.08571428571428572	FCR:0.09285714285714286	fraction_aliphatic:0.24285714285714285	fraction_polar:0.2714285714285714	fraction_proline:0.2642857142857143	IDR_overlap:True
Q13492	434	650	QSGNTP_LCD	fraction_aromatic:0.06451612903225806	FCR:0.11059907834101383	fraction_aliphatic:0.2857142857142857	fraction_polar:0.4009216589861751	fraction_proline:0.12442396313364056	IDR_overlap:True
P16112	703	921	QSGNTP_LCD	fraction_aromatic:0.0593607305936073	FCR:0.1917808219178082	fraction_aliphatic:0.1917808219178082	fraction_polar:0.3744292237442922	fraction_proline:0.1780821917808219	IDR_overlap:True
P16112	929	1093	QSGNTP_LCD	fraction_aromatic:0.0	FCR:0.18787878787878787	fraction_aliphatic:0.3090909090909091	fraction_polar:0.4	fraction_proline:0.10303030303030303	IDR_overlap:True
P16112	1538	2298	QSGNTP_LCD	fraction_aromatic:0.040735873850197106	FCR:0.164257555847569	fraction_aliphatic:0.2378449408672799	fraction_polar:0.4664914586070959	fraction_proline:0.07752956636005257	IDR_overlap:True
O15031	879	983	QSGNTP_LCD	fraction_aromatic:0.06666666666666667	FCR:0.13333333333333333	fraction_aliphatic:0.21904761904761905	fraction_polar:0.42857142857142855	fraction_proline:0.11428571428571428
B1ATL7	165	277	QSGNTP_LCD	fraction_aromatic:0.07964601769911504	FCR:0.09734513274336283	fraction_aliphatic:0.23008849557522124	fraction_polar:0.25663716814159293	fraction_proline:0.25663716814159293	IDR_overlap:True
P79522	2	159	QSGNTP_LCD	fraction_aromatic:0.04430379746835443	FCR:0.2468354430379747	fraction_aliphatic:0.13924050632911392	fraction_polar:0.3037974683544304	fraction_proline:0.22784810126582278	IDR_overlap:True
Q9NQV6	858	1147	QSGNTP_LCD	fraction_aromatic:0.041379310344827586	FCR:0.08620689655172414	fraction_aliphatic:0.25862068965517243	fraction_polar:0.503448275862069	fraction_proline:0.07241379310344828	IDR_overlap:True	PLD_overlap:True
Q5VV67	821	1078	QSGNTP_LCD	fraction_aromatic:0.050387596899224806	FCR:0.06589147286821706	fraction_aliphatic:0.26744186046511625	fraction_polar:0.2751937984496124	fraction_proline:0.3023255813953488	IDR_overlap:True
P57071	137	235	QSGNTP_LCD	fraction_aromatic:0.050505050505050504	FCR:0.16161616161616163	fraction_aliphatic:0.25252525252525254	fraction_polar:0.40404040404040403	fraction_proline:0.10101010101010101	IDR_overlap:True
Q15415	82	274	QSGNTP_LCD	fraction_aromatic:0.06735751295336788	FCR:0.25906735751295334	fraction_aliphatic:0.12953367875647667	fraction_polar:0.39896373056994816	fraction_proline:0.10362694300518134	IDR_overlap:True
Q96S59	223	322	QSGNTP_LCD	fraction_aromatic:0.11	FCR:0.11	fraction_aliphatic:0.19	fraction_polar:0.44	fraction_proline:0.07
P49796	696	877	QSGNTP_LCD	fraction_aromatic:0.01098901098901099	FCR:0.21428571428571427	fraction_aliphatic:0.21428571428571427	fraction_polar:0.3131868131868132	fraction_proline:0.21978021978021978	IDR_overlap:True
Q9UFD9	209	369	QSGNTP_LCD	fraction_aromatic:0.006211180124223602	FCR:0.16770186335403728	fraction_aliphatic:0.2111801242236025	fraction_polar:0.37267080745341613	fraction_proline:0.17391304347826086	IDR_overlap:True
Q8NFH8	182	308	QSGNTP_LCD	fraction_aromatic:0.07874015748031496	FCR:0.1968503937007874	fraction_aliphatic:0.1889763779527559	fraction_polar:0.3700787401574803	fraction_proline:0.13385826771653545	IDR_overlap:True
Q6ZMZ0	478	586	QSGNTP_LCD	fraction_aromatic:0.045871559633027525	FCR:0.1651376146788991	fraction_aliphatic:0.27522935779816515	fraction_polar:0.45871559633027525	fraction_proline:0.045871559633027525	IDR_overlap:True
Q02962	271	407	QSGNTP_LCD	fraction_aromatic:0.10948905109489052	FCR:0.10948905109489052	fraction_aliphatic:0.21897810218978103	fraction_polar:0.40145985401459855	fraction_proline:0.1386861313868613	IDR_overlap:True
Q14863	2	143	QSGNTP_LCD	fraction_aromatic:0.007042253521126761	FCR:0.07746478873239436	fraction_aliphatic:0.3732394366197183	fraction_polar:0.352112676056338	fraction_proline:0.176056338028169	IDR_overlap:True	q:True
Q99946	50	239	QSGNTP_LCD	fraction_aromatic:0.05789473684210526	FCR:0.06315789473684211	fraction_aliphatic:0.2894736842105263	fraction_polar:0.30526315789473685	fraction_proline:0.24210526315789474	IDR_overlap:True
Q16849	344	442	QSGNTP_LCD	fraction_aromatic:0.010101010101010102	FCR:0.18181818181818182	fraction_aliphatic:0.29292929292929293	fraction_polar:0.3434343434343434	fraction_proline:0.16161616161616163	IDR_overlap:True
Q17R89	508	772	QSGNTP_LCD	fraction_aromatic:0.022641509433962263	FCR:0.12075471698113208	fraction_aliphatic:0.2490566037735849	fraction_polar:0.3886792452830189	fraction_proline:0.20754716981132076	IDR_overlap:True
P0DJD1	815	963	QSGNTP_LCD	fraction_aromatic:0.10067114093959731	FCR:0.18791946308724833	fraction_aliphatic:0.18120805369127516	fraction_polar:0.44966442953020136	fraction_proline:0.06711409395973154	IDR_overlap:True
Q5UIP0	1179	1349	QSGNTP_LCD	fraction_aromatic:0.04093567251461988	FCR:0.25146198830409355	fraction_aliphatic:0.1871345029239766	fraction_polar:0.43859649122807015	fraction_proline:0.06432748538011696	IDR_overlap:True
Q9UHV5	11	156	QSGNTP_LCD	fraction_aromatic:0.0273972602739726	FCR:0.15753424657534246	fraction_aliphatic:0.21232876712328766	fraction_polar:0.4041095890410959	fraction_proline:0.1780821917808219	IDR_overlap:True
A6NCQ9	48	148	QSGNTP_LCD	fraction_aromatic:0.039603960396039604	FCR:0.1485148514851485	fraction_aliphatic:0.27722772277227725	fraction_polar:0.33663366336633666	fraction_proline:0.16831683168316833	IDR_overlap:True
P32242	156	291	QSGNTP_LCD	fraction_aromatic:0.058823529411764705	FCR:0.022058823529411766	fraction_aliphatic:0.2867647058823529	fraction_polar:0.39705882352941174	fraction_proline:0.125	IDR_overlap:True	q:True
Q6UXB8	364	461	QSGNTP_LCD	fraction_aromatic:0.030612244897959183	FCR:0.10204081632653061	fraction_aliphatic:0.32653061224489793	fraction_polar:0.37755102040816324	fraction_proline:0.1326530612244898	IDR_overlap:True
P06401	2	178	QSGNTP_LCD	fraction_aromatic:0.02824858757062147	FCR:0.1864406779661017	fraction_aliphatic:0.24293785310734464	fraction_polar:0.3559322033898305	fraction_proline:0.15254237288135594	IDR_overlap:True
Q9UMZ3	255	379	QSGNTP_LCD	fraction_aromatic:0.088	FCR:0.152	fraction_aliphatic:0.216	fraction_polar:0.408	fraction_proline:0.104	IDR_overlap:True
Q6ISU1	168	265	QSGNTP_LCD	fraction_aromatic:0.05102040816326531	FCR:0.1836734693877551	fraction_aliphatic:0.1836734693877551	fraction_polar:0.35714285714285715	fraction_proline:0.15306122448979592	IDR_overlap:True
Q9H6Z4	6	200	QSGNTP_LCD	fraction_aromatic:0.03076923076923077	FCR:0.22564102564102564	fraction_aliphatic:0.21025641025641026	fraction_polar:0.3333333333333333	fraction_proline:0.16923076923076924	IDR_overlap:True
Q7Z5H3	405	589	QSGNTP_LCD	fraction_aromatic:0.032432432432432434	FCR:0.1837837837837838	fraction_aliphatic:0.22162162162162163	fraction_polar:0.43243243243243246	fraction_proline:0.0972972972972973	IDR_overlap:True
P48378	2	149	QSGNTP_LCD	fraction_aromatic:0.05405405405405406	FCR:0.08108108108108109	fraction_aliphatic:0.34459459459459457	fraction_polar:0.3716216216216216	fraction_proline:0.13513513513513514	IDR_overlap:True
A6NFN3	3	123	QSGNTP_LCD	fraction_aromatic:0.0743801652892562	FCR:0.1487603305785124	fraction_aliphatic:0.1652892561983471	fraction_polar:0.35537190082644626	fraction_proline:0.21487603305785125	IDR_overlap:True
Q13670	45	163	QSGNTP_LCD	fraction_aromatic:0.05042016806722689	FCR:0.15126050420168066	fraction_aliphatic:0.2184873949579832	fraction_polar:0.3277310924369748	fraction_proline:0.18487394957983194	IDR_overlap:True
Q96Q06	138	365	QSGNTP_LCD	fraction_aromatic:0.0	FCR:0.14473684210526316	fraction_aliphatic:0.32456140350877194	fraction_polar:0.5131578947368421	fraction_proline:0.0	IDR_overlap:True
Q96Q06	372	758	QSGNTP_LCD	fraction_aromatic:0.00516795865633075	FCR:0.1421188630490956	fraction_aliphatic:0.3359173126614987	fraction_polar:0.5064599483204134	fraction_proline:0.0	IDR_overlap:True
Q96Q06	864	1091	QSGNTP_LCD	fraction_aromatic:0.021929824561403508	FCR:0.13157894736842105	fraction_aliphatic:0.3157894736842105	fraction_polar:0.4868421052631579	fraction_proline:0.03508771929824561	IDR_overlap:True
Q8IV56	4	95	QSGNTP_LCD	fraction_aromatic:0.043478260869565216	FCR:0.22826086956521738	fraction_aliphatic:0.16304347826086957	fraction_polar:0.3804347826086957	fraction_proline:0.17391304347826086	IDR_overlap:True
A8MZF0	2	142	QSGNTP_LCD	fraction_aromatic:0.014184397163120567	FCR:0.12056737588652482	fraction_aliphatic:0.2765957446808511	fraction_polar:0.3120567375886525	fraction_proline:0.23404255319148937	IDR_overlap:True
Q9NQV8	439	586	QSGNTP_LCD	fraction_aromatic:0.05405405405405406	FCR:0.12162162162162163	fraction_aliphatic:0.2702702702702703	fraction_polar:0.4189189189189189	fraction_proline:0.11486486486486487	IDR_overlap:True
Q13635	615	719	QSGNTP_LCD	fraction_aromatic:0.0761904761904762	FCR:0.1619047619047619	fraction_aliphatic:0.18095238095238095	fraction_polar:0.41904761904761906	fraction_proline:0.09523809523809523	IDR_overlap:True
Q8IZ40	421	522	QSGNTP_LCD	fraction_aromatic:0.00980392156862745	FCR:0.08823529411764706	fraction_aliphatic:0.2647058823529412	fraction_polar:0.2647058823529412	fraction_proline:0.3627450980392157	IDR_overlap:True
Q13972	776	904	QSGNTP_LCD	fraction_aromatic:0.06201550387596899	FCR:0.24031007751937986	fraction_aliphatic:0.17829457364341086	fraction_polar:0.43410852713178294	fraction_proline:0.06976744186046512	IDR_overlap:True
